order_id,order_date,customer,product,category,region,quantity,unit_price,discount,sales,profit
ORD01429,2024-09-11,Customer 0754,Printer,Office Supplies,West,3,21042.81,0.1,56815.58,10910.7
ORD00813,2024-09-11,Customer 0624,Desk,Furniture,East,5,19751.65,0.0,98758.25,18652.37
ORD06185,2024-09-11,Customer 0312,Printer,Office Supplies,South,7,10067.96,0.1,63428.15,12546.69
ORD11753,2024-09-11,Customer 1107,Smartphone,Technology,West,7,30868.59,0.0,216080.12,36969.83
ORD06344,2024-09-11,Customer 1029,Notebook,Office Supplies,South,3,353.85,0.0,1061.56,205.92
ORD03247,2024-09-11,Customer 0295,Bookshelf,Furniture,South,1,8483.2,0.1,7634.88,710.4
ORD04983,2024-09-11,Customer 0507,Notebook,Office Supplies,West,2,206.86,0.05,393.04,101.49
ORD06423,2024-09-11,Customer 1066,Bookshelf,Furniture,North,4,9631.74,0.05,36600.62,7664.97
ORD08277,2024-09-11,Customer 0975,Notebook,Office Supplies,East,3,413.05,0.1,1115.25,213.53
ORD06603,2024-09-11,Customer 0898,Laptop,Technology,North,4,62702.42,0.1,225728.69,52968.59
ORD08276,2024-09-11,Customer 0909,Laptop,Technology,East,4,88925.42,0.05,337916.6,34403.05
ORD06162,2024-09-11,Customer 0707,Desk,Furniture,South,4,17205.27,0.05,65380.03,12567.18
ORD02598,2024-09-11,Customer 0962,Office Chair,Furniture,North,1,12938.32,0.0,12938.32,1628.81
ORD00036,2024-09-11,Customer 0240,Pen Set,Office Supplies,East,3,662.89,0.1,1789.8,452.85
ORD05726,2024-09-12,Customer 0540,Office Chair,Furniture,West,3,10733.89,0.15,27371.41,3618.4
ORD09526,2024-09-12,Customer 1087,Office Chair,Furniture,South,6,10624.73,0.15,54186.11,11997.53
ORD02118,2024-09-12,Customer 0459,Monitor,Technology,East,3,25256.68,0.0,75770.05,7949.58
ORD04113,2024-09-12,Customer 0310,Notebook,Office Supplies,West,6,147.51,0.0,885.04,221.15
ORD06567,2024-09-12,Customer 1114,Laptop,Technology,West,6,55667.29,0.1,300603.38,70147.65
ORD09917,2024-09-12,Customer 0444,Bookshelf,Furniture,North,3,9127.97,0.15,23276.31,5307.76
ORD03853,2024-09-12,Customer 0169,Laptop,Technology,South,4,88140.65,0.1,317306.33,31691.33
ORD09932,2024-09-12,Customer 0833,Monitor,Technology,South,1,27468.42,0.15,23348.16,4971.15
ORD05360,2024-09-12,Customer 0102,Smartphone,Technology,East,2,23842.52,0.15,40532.28,4397.66
ORD09942,2024-09-12,Customer 0451,Bookshelf,Furniture,East,1,11478.79,0.0,11478.79,2224.09
ORD01563,2024-09-12,Customer 0689,Laptop,Technology,West,4,62606.07,0.15,212860.64,22977.96
ORD09977,2024-09-12,Customer 1199,Bookshelf,Furniture,West,5,7330.39,0.0,36651.95,5757.95
ORD05133,2024-09-12,Customer 0330,Desk,Furniture,North,7,20026.49,0.1,126166.87,29329.77
ORD01682,2024-09-12,Customer 0195,Desk,Furniture,West,6,18429.86,0.05,105050.17,10141.79
ORD11215,2024-09-12,Customer 0994,Office Chair,Furniture,East,2,15610.33,0.05,29659.63,4822.45
ORD04858,2024-09-12,Customer 0755,Pen Set,Office Supplies,South,6,549.41,0.05,3131.66,396.16
ORD07155,2024-09-12,Customer 1197,Keyboard,Technology,North,4,2691.65,0.0,10766.6,1910.92
ORD01559,2024-09-12,Customer 0933,Pen Set,Office Supplies,North,1,454.9,0.0,454.9,114.11
ORD08740,2024-09-12,Customer 1165,Keyboard,Technology,South,5,2342.28,0.0,11711.4,2547.74
ORD09870,2024-09-12,Customer 0427,Pen Set,Office Supplies,East,6,384.66,0.05,2192.59,607.14
ORD11392,2024-09-12,Customer 0951,Printer,Office Supplies,West,7,17590.6,0.05,116977.52,33785.98
ORD03865,2024-09-12,Customer 0159,Notebook,Office Supplies,South,3,407.92,0.05,1162.58,341.12
ORD03446,2024-09-12,Customer 1193,Desk,Furniture,North,5,7249.39,0.05,34434.61,6439.0
ORD11349,2024-09-12,Customer 1097,Desk,Furniture,East,5,8546.3,0.1,38458.33,8023.6
ORD01096,2024-09-12,Customer 0775,Monitor,Technology,East,7,21702.31,0.05,144320.35,25972.21
ORD00073,2024-09-12,Customer 0049,Printer,Office Supplies,West,4,8430.3,0.0,33721.18,7108.95
ORD11292,2024-09-12,Customer 0159,Keyboard,Technology,South,1,915.4,0.15,778.09,153.6
ORD03195,2024-09-12,Customer 1011,Notebook,Office Supplies,South,1,282.23,0.1,254.0,53.7
ORD01372,2024-09-12,Customer 1140,Printer,Office Supplies,North,1,16144.44,0.0,16144.44,2544.16
ORD09123,2024-09-12,Customer 0644,Bookshelf,Furniture,North,5,13641.37,0.0,68206.84,6398.35
ORD03197,2024-09-12,Customer 0907,Laptop,Technology,North,6,62815.14,0.05,358046.32,60967.75
ORD01777,2024-09-12,Customer 0548,Printer,Office Supplies,West,6,13126.5,0.0,78759.0,19400.63
ORD00931,2024-09-12,Customer 0390,Office Chair,Furniture,South,5,14178.94,0.1,63805.23,14808.82
ORD00698,2024-09-12,Customer 1103,Printer,Office Supplies,South,4,18716.19,0.0,74864.74,10788.37
ORD11142,2024-09-12,Customer 1018,Laptop,Technology,North,3,85293.47,0.0,255880.4,50437.16
ORD03294,2024-09-13,Customer 0925,Laptop,Technology,East,4,74719.08,0.05,283932.51,61704.62
ORD09261,2024-09-13,Customer 0403,Monitor,Technology,East,3,21971.28,0.05,62618.15,14521.07
ORD10052,2024-09-13,Customer 0486,Smartphone,Technology,South,4,20658.7,0.15,70239.59,16817.41
ORD08250,2024-09-13,Customer 0955,Keyboard,Technology,South,5,4333.43,0.1,19500.43,3660.69
ORD05069,2024-09-13,Customer 0816,Monitor,Technology,North,2,17271.49,0.0,34542.98,4027.78
ORD09509,2024-09-13,Customer 0854,Printer,Office Supplies,North,6,8921.13,0.0,53526.81,9894.03
ORD04371,2024-09-13,Customer 0532,Bookshelf,Furniture,North,2,5527.25,0.05,10501.77,1111.29
ORD05667,2024-09-13,Customer 1062,Smartphone,Technology,West,4,24093.42,0.05,91554.98,19046.01
ORD01141,2024-09-13,Customer 0868,Notebook,Office Supplies,West,1,222.49,0.05,211.36,28.4
ORD10476,2024-09-13,Customer 1016,Notebook,Office Supplies,North,5,82.91,0.05,393.81,103.44
ORD10006,2024-09-13,Customer 0319,Smartphone,Technology,South,6,63141.67,0.0,378850.02,43140.62
ORD05934,2024-09-13,Customer 0617,Notebook,Office Supplies,West,3,160.5,0.1,433.35,75.35
ORD06889,2024-09-13,Customer 1025,Office Chair,Furniture,North,1,6509.07,0.0,6509.07,1173.41
ORD05815,2024-09-13,Customer 0114,Smartphone,Technology,West,4,60110.4,0.15,204375.36,38201.38
ORD02224,2024-09-13,Customer 0139,Laptop,Technology,North,7,58378.01,0.0,408646.05,36553.01
ORD10205,2024-09-13,Customer 0223,Monitor,Technology,West,7,17202.91,0.0,120420.35,18497.2
ORD05739,2024-09-13,Customer 0888,Pen Set,Office Supplies,North,7,573.56,0.0,4014.94,1128.58
ORD01562,2024-09-13,Customer 0919,Keyboard,Technology,West,7,3675.05,0.1,23152.8,2164.06
ORD02663,2024-09-13,Customer 0644,Laptop,Technology,South,4,76929.14,0.05,292330.73,64423.64
ORD01569,2024-09-13,Customer 0411,Keyboard,Technology,East,5,2182.76,0.0,10913.82,2552.81
ORD10397,2024-09-13,Customer 0662,Notebook,Office Supplies,East,3,228.26,0.1,616.3,90.86
ORD10389,2024-09-13,Customer 0828,Bookshelf,Furniture,North,3,8615.72,0.0,25847.16,4947.05
ORD05985,2024-09-13,Customer 0513,Pen Set,Office Supplies,East,5,671.32,0.15,2853.13,704.8
ORD05300,2024-09-13,Customer 0014,Keyboard,Technology,West,6,1504.25,0.1,8122.96,1389.01
ORD01303,2024-09-13,Customer 0665,Bookshelf,Furniture,South,6,6843.06,0.05,39005.42,7235.21
ORD07943,2024-09-13,Customer 0198,Laptop,Technology,East,2,74566.91,0.0,149133.83,21342.38
ORD05380,2024-09-13,Customer 0575,Keyboard,Technology,South,1,3585.7,0.1,3227.13,686.54
ORD04933,2024-09-13,Customer 0360,Keyboard,Technology,West,7,3139.53,0.1,19779.04,4591.06
ORD02644,2024-09-13,Customer 0448,Smartphone,Technology,West,1,59433.74,0.05,56462.06,13291.84
ORD02191,2024-09-13,Customer 0221,Keyboard,Technology,North,6,3600.54,0.05,20523.1,1727.93
ORD10105,2024-09-13,Customer 0272,Pen Set,Office Supplies,East,3,569.69,0.1,1538.18,305.82
ORD00008,2024-09-13,Customer 0999,Bookshelf,Furniture,South,6,11950.03,0.05,68115.15,8591.53
ORD09645,2024-09-13,Customer 0172,Laptop,Technology,South,4,57972.46,0.0,231889.85,54289.29
ORD04516,2024-09-13,Customer 1168,Keyboard,Technology,East,4,1723.93,0.05,6550.92,1484.07
ORD05584,2024-09-14,Customer 0634,Monitor,Technology,South,7,15847.89,0.05,105388.44,20716.95
ORD10244,2024-09-14,Customer 0045,Smartphone,Technology,West,1,55559.17,0.1,50003.25,9688.04
ORD04533,2024-09-14,Customer 0304,Notebook,Office Supplies,North,5,458.47,0.05,2177.72,477.36
ORD03042,2024-09-14,Customer 1112,Laptop,Technology,East,5,65051.55,0.0,325257.74,35566.85
ORD09091,2024-09-14,Customer 1023,Monitor,Technology,South,3,23810.61,0.1,64288.64,14519.13
ORD01208,2024-09-14,Customer 0559,Office Chair,Furniture,West,1,17827.16,0.1,16044.45,1789.16
ORD11775,2024-09-14,Customer 0923,Monitor,Technology,North,3,26986.85,0.05,76912.53,8848.49
ORD02763,2024-09-14,Customer 1089,Desk,Furniture,North,1,14412.24,0.0,14412.24,1344.88
ORD11944,2024-09-14,Customer 0281,Pen Set,Office Supplies,West,5,213.79,0.0,1068.94,302.05
ORD03191,2024-09-14,Customer 0317,Monitor,Technology,West,3,24581.55,0.05,70057.42,15454.41
ORD09162,2024-09-14,Customer 0390,Desk,Furniture,South,7,29123.21,0.05,193669.34,21970.07
ORD08708,2024-09-14,Customer 0072,Laptop,Technology,West,5,70315.63,0.05,333999.23,43148.25
ORD02210,2024-09-14,Customer 0558,Pen Set,Office Supplies,North,3,587.71,0.0,1763.13,496.38
ORD09203,2024-09-14,Customer 0247,Laptop,Technology,East,4,79432.13,0.0,317728.53,59400.43
ORD00833,2024-09-14,Customer 0715,Monitor,Technology,South,5,15576.71,0.0,77883.53,12101.84
ORD07944,2024-09-14,Customer 0811,Pen Set,Office Supplies,East,4,181.09,0.1,651.92,190.45
ORD11800,2024-09-14,Customer 0030,Keyboard,Technology,West,1,4375.93,0.1,3938.34,854.54
ORD00486,2024-09-14,Customer 0641,Bookshelf,Furniture,North,4,10571.89,0.05,40173.2,4210.06
ORD06862,2024-09-14,Customer 0817,Desk,Furniture,East,4,12734.6,0.1,45844.56,7736.06
ORD08722,2024-09-14,Customer 0998,Bookshelf,Furniture,South,6,11609.83,0.0,69658.98,9281.88
ORD08687,2024-09-14,Customer 0973,Bookshelf,Furniture,South,4,3747.21,0.0,14988.85,1918.08
ORD03283,2024-09-14,Customer 0925,Laptop,Technology,South,4,64797.73,0.05,246231.39,19897.95
ORD07913,2024-09-14,Customer 0282,Smartphone,Technology,South,1,52859.75,0.0,52859.75,4560.92
ORD03950,2024-09-14,Customer 0679,Pen Set,Office Supplies,East,5,616.7,0.05,2929.33,544.63
ORD08923,2024-09-14,Customer 0886,Bookshelf,Furniture,South,6,7953.07,0.05,45332.5,10360.72
ORD01968,2024-09-14,Customer 0810,Printer,Office Supplies,West,4,16450.15,0.05,62510.58,13334.5
ORD06764,2024-09-14,Customer 0960,Smartphone,Technology,East,2,47192.07,0.1,84945.72,11469.59
ORD03122,2024-09-14,Customer 0589,Bookshelf,Furniture,South,4,10455.52,0.1,37639.89,3676.22
ORD04895,2024-09-14,Customer 0715,Smartphone,Technology,North,5,22448.87,0.05,106632.11,10040.27
ORD06154,2024-09-14,Customer 0049,Laptop,Technology,West,5,84790.48,0.05,402754.78,90595.5
ORD03151,2024-09-14,Customer 0349,Keyboard,Technology,South,7,3962.77,0.05,26352.42,5575.89
ORD01719,2024-09-14,Customer 0032,Monitor,Technology,North,1,19816.5,0.05,18825.67,4515.31
ORD03108,2024-09-14,Customer 0730,Notebook,Office Supplies,South,1,244.51,0.0,244.51,68.65
ORD04106,2024-09-14,Customer 0629,Laptop,Technology,West,4,84429.41,0.05,320831.76,29717.97
ORD04736,2024-09-14,Customer 0127,Smartphone,Technology,South,6,44313.13,0.05,252584.86,22822.92
ORD09381,2024-09-15,Customer 0136,Keyboard,Technology,East,4,1706.04,0.05,6482.96,1070.42
ORD05729,2024-09-15,Customer 0650,Printer,Office Supplies,West,7,9693.16,0.0,67852.14,20039.88
ORD01543,2024-09-15,Customer 0991,Desk,Furniture,West,3,11814.62,0.05,33671.66,7542.51
ORD02886,2024-09-15,Customer 0235,Laptop,Technology,North,6,86802.8,0.05,494775.99,110075.17
ORD00644,2024-09-15,Customer 0564,Bookshelf,Furniture,North,1,3796.31,0.05,3606.49,486.85
ORD07500,2024-09-15,Customer 0997,Desk,Furniture,North,7,21489.88,0.0,150429.16,13456.74
ORD00232,2024-09-15,Customer 1084,Monitor,Technology,South,4,12721.84,0.15,43254.24,9256.24
ORD00590,2024-09-15,Customer 0274,Bookshelf,Furniture,West,5,9717.86,0.0,48589.29,6247.28
ORD10868,2024-09-15,Customer 0813,Printer,Office Supplies,East,1,10083.66,0.1,9075.29,2094.7
ORD03272,2024-09-15,Customer 0398,Laptop,Technology,West,3,82341.8,0.1,222322.85,52577.1
ORD02398,2024-09-15,Customer 0059,Notebook,Office Supplies,North,7,349.36,0.05,2323.26,449.14
ORD03838,2024-09-15,Customer 0541,Monitor,Technology,East,6,16683.48,0.0,100100.86,19955.21
ORD08273,2024-09-15,Customer 1017,Monitor,Technology,South,6,21309.97,0.0,127859.84,21752.55
ORD09127,2024-09-15,Customer 0611,Pen Set,Office Supplies,South,7,595.97,0.05,3963.18,740.5
ORD11991,2024-09-15,Customer 1125,Bookshelf,Furniture,East,5,6181.82,0.1,27818.18,4048.77
ORD11204,2024-09-15,Customer 0604,Smartphone,Technology,West,4,47503.19,0.1,171011.49,14683.53
ORD06702,2024-09-15,Customer 0282,Laptop,Technology,South,2,65621.75,0.0,131243.5,26088.66
ORD03208,2024-09-15,Customer 0719,Laptop,Technology,West,2,59097.07,0.0,118194.14,19474.29
ORD06943,2024-09-15,Customer 1063,Keyboard,Technology,North,1,3868.28,0.05,3674.87,344.75
ORD00010,2024-09-15,Customer 0551,Office Chair,Furniture,West,4,12178.01,0.0,48712.02,4789.6
ORD09929,2024-09-15,Customer 0544,Office Chair,Furniture,South,3,7436.82,0.1,20079.42,1972.9
ORD10621,2024-09-15,Customer 0820,Desk,Furniture,East,3,27872.34,0.05,79436.17,13454.87
ORD03891,2024-09-15,Customer 0892,Notebook,Office Supplies,North,2,383.73,0.0,767.46,215.36
ORD08937,2024-09-15,Customer 0184,Desk,Furniture,East,5,14099.4,0.0,70496.98,7055.08
ORD09759,2024-09-15,Customer 0609,Pen Set,Office Supplies,South,3,663.18,0.0,1989.55,475.68
ORD03277,2024-09-15,Customer 0416,Printer,Office Supplies,North,3,6923.47,0.05,19731.9,5519.24
ORD07118,2024-09-15,Customer 1174,Smartphone,Technology,South,7,35795.32,0.05,238038.87,50532.53
ORD08028,2024-09-15,Customer 0973,Smartphone,Technology,South,1,22539.84,0.05,21412.85,2078.61
ORD09627,2024-09-15,Customer 1103,Smartphone,Technology,West,3,42460.95,0.0,127382.85,21134.39
ORD04561,2024-09-15,Customer 1118,Printer,Office Supplies,South,7,19764.63,0.05,131434.8,29505.94
ORD11956,2024-09-15,Customer 0935,Smartphone,Technology,South,1,61375.73,0.0,61375.73,10218.7
ORD00372,2024-09-15,Customer 0047,Office Chair,Furniture,North,5,13325.36,0.0,66626.81,12317.53
ORD04157,2024-09-15,Customer 0882,Pen Set,Office Supplies,West,1,446.17,0.1,401.55,86.3
ORD11976,2024-09-15,Customer 0612,Notebook,Office Supplies,South,2,339.88,0.0,679.75,97.14
ORD07984,2024-09-15,Customer 0344,Pen Set,Office Supplies,South,3,622.77,0.05,1774.89,337.25
ORD02038,2024-09-16,Customer 0080,Smartphone,Technology,West,5,28462.51,0.0,142312.53,22993.32
ORD05165,2024-09-16,Customer 0622,Notebook,Office Supplies,North,4,341.34,0.05,1297.11,330.16
ORD09873,2024-09-16,Customer 0607,Smartphone,Technology,South,7,20124.64,0.1,126785.21,28509.23
ORD06274,2024-09-16,Customer 1063,Office Chair,Furniture,West,2,7458.83,0.05,14171.78,1328.11
ORD02132,2024-09-16,Customer 0934,Office Chair,Furniture,West,5,8137.71,0.05,38654.11,4008.25
ORD03244,2024-09-16,Customer 0114,Printer,Office Supplies,South,1,18860.97,0.05,17917.92,2384.6
ORD11195,2024-09-16,Customer 0483,Smartphone,Technology,South,6,38308.63,0.05,218359.21,18188.74
ORD09385,2024-09-16,Customer 1132,Laptop,Technology,East,3,58624.63,0.15,149492.8,15153.29
ORD11139,2024-09-16,Customer 0277,Pen Set,Office Supplies,East,5,739.37,0.1,3327.19,474.73
ORD04086,2024-09-16,Customer 1064,Office Chair,Furniture,West,4,14775.72,0.1,53192.6,6986.63
ORD01344,2024-09-16,Customer 0776,Printer,Office Supplies,West,1,8961.67,0.05,8513.58,2180.06
ORD10961,2024-09-16,Customer 0649,Notebook,Office Supplies,West,1,416.83,0.05,395.99,61.89
ORD00255,2024-09-16,Customer 0430,Smartphone,Technology,North,6,40485.03,0.0,242910.19,30059.83
ORD09218,2024-09-16,Customer 0034,Laptop,Technology,South,1,82828.65,0.05,78687.22,10214.64
ORD11243,2024-09-16,Customer 0909,Smartphone,Technology,East,6,29611.24,0.15,151017.35,22572.7
ORD08101,2024-09-16,Customer 0106,Smartphone,Technology,South,5,19194.06,0.05,91171.8,8047.45
ORD04537,2024-09-16,Customer 0921,Monitor,Technology,West,4,21204.17,0.0,84816.68,15685.89
ORD01143,2024-09-16,Customer 0168,Desk,Furniture,South,3,14749.32,0.0,44247.95,5862.52
ORD04532,2024-09-16,Customer 0315,Laptop,Technology,East,6,71024.5,0.0,426146.97,83026.68
ORD05488,2024-09-16,Customer 1092,Keyboard,Technology,West,1,3417.88,0.0,3417.88,373.85
ORD07203,2024-09-16,Customer 0908,Keyboard,Technology,West,4,3278.23,0.05,12457.29,2152.69
ORD01227,2024-09-16,Customer 0332,Printer,Office Supplies,North,1,16150.34,0.05,15342.82,3967.91
ORD08984,2024-09-16,Customer 1175,Monitor,Technology,North,4,24863.5,0.0,99454.02,23667.21
ORD04098,2024-09-16,Customer 0618,Desk,Furniture,West,3,29902.64,0.0,89707.92,8015.66
ORD08046,2024-09-16,Customer 0537,Laptop,Technology,South,1,77012.45,0.0,77012.45,18232.42
ORD05665,2024-09-16,Customer 0958,Notebook,Office Supplies,South,5,177.25,0.0,886.26,191.82
ORD06839,2024-09-16,Customer 0236,Smartphone,Technology,South,5,58432.83,0.1,262947.74,35847.17
ORD10775,2024-09-16,Customer 0080,Desk,Furniture,South,3,13499.85,0.05,38474.57,4842.2
ORD04967,2024-09-16,Customer 0485,Office Chair,Furniture,South,4,12378.69,0.05,47039.02,5433.48
ORD04507,2024-09-16,Customer 0299,Laptop,Technology,South,7,76996.17,0.15,458127.2,59579.18
ORD03855,2024-09-17,Customer 0386,Laptop,Technology,South,5,69525.66,0.0,347628.31,43878.35
ORD00648,2024-09-17,Customer 1170,Office Chair,Furniture,South,2,5030.81,0.15,8552.38,1846.48
ORD04121,2024-09-17,Customer 0292,Notebook,Office Supplies,North,2,281.57,0.05,534.98,87.27
ORD09259,2024-09-17,Customer 0189,Smartphone,Technology,West,6,56766.45,0.05,323568.76,70360.77
ORD02517,2024-09-17,Customer 0995,Pen Set,Office Supplies,East,5,253.78,0.05,1205.44,229.36
ORD00297,2024-09-17,Customer 0416,Pen Set,Office Supplies,South,5,427.36,0.0,2136.78,562.79
ORD11564,2024-09-17,Customer 0072,Notebook,Office Supplies,North,5,268.22,0.0,1341.09,355.75
ORD10343,2024-09-17,Customer 0879,Keyboard,Technology,South,7,4184.5,0.1,26362.36,5378.0
ORD04218,2024-09-17,Customer 0164,Laptop,Technology,North,1,81639.9,0.1,73475.91,14134.34
ORD07905,2024-09-17,Customer 1100,Pen Set,Office Supplies,East,2,100.26,0.0,200.52,41.89
ORD08883,2024-09-17,Customer 0260,Monitor,Technology,South,4,21322.34,0.0,85289.37,15408.12
ORD02338,2024-09-17,Customer 0670,Monitor,Technology,South,3,17925.91,0.05,51088.84,10052.68
ORD07660,2024-09-17,Customer 0457,Laptop,Technology,West,3,58710.64,0.0,176131.91,35141.63
ORD07151,2024-09-17,Customer 0168,Notebook,Office Supplies,East,3,122.29,0.05,348.52,49.44
ORD09311,2024-09-17,Customer 1068,Smartphone,Technology,South,2,27300.55,0.0,54601.09,6822.81
ORD06554,2024-09-17,Customer 0304,Desk,Furniture,South,5,17423.06,0.0,87115.29,20435.97
ORD11082,2024-09-17,Customer 0276,Office Chair,Furniture,South,4,14677.22,0.0,58708.87,7734.57
ORD10242,2024-09-17,Customer 0757,Keyboard,Technology,South,1,2423.8,0.1,2181.42,326.04
ORD07134,2024-09-17,Customer 0150,Desk,Furniture,South,2,18027.8,0.05,34252.81,2881.39
ORD05734,2024-09-17,Customer 0125,Notebook,Office Supplies,East,6,193.58,0.0,1161.48,332.73
ORD02439,2024-09-17,Customer 0255,Smartphone,Technology,South,5,20149.62,0.1,90673.3,19074.88
ORD03087,2024-09-17,Customer 0786,Keyboard,Technology,West,4,2027.14,0.05,7703.14,726.82
ORD10070,2024-09-17,Customer 0510,Bookshelf,Furniture,South,3,13230.93,0.05,37708.16,5050.32
ORD05029,2024-09-17,Customer 0251,Printer,Office Supplies,East,7,20319.53,0.05,135124.89,24391.55
ORD04359,2024-09-17,Customer 0234,Monitor,Technology,West,1,15673.43,0.0,15673.43,3222.73
ORD04651,2024-09-17,Customer 0698,Printer,Office Supplies,South,4,19667.51,0.05,74736.53,10310.45
ORD03467,2024-09-17,Customer 0605,Notebook,Office Supplies,North,3,213.46,0.0,640.39,191.79
ORD05178,2024-09-17,Customer 0284,Keyboard,Technology,North,7,1927.46,0.1,12142.99,2749.93
ORD09232,2024-09-17,Customer 0372,Printer,Office Supplies,North,2,21216.8,0.05,40311.92,7193.45
ORD04054,2024-09-17,Customer 0306,Pen Set,Office Supplies,South,3,483.07,0.05,1376.74,204.67
ORD08131,2024-09-17,Customer 0330,Office Chair,Furniture,West,5,12866.15,0.05,61114.2,9870.51
ORD10724,2024-09-17,Customer 0190,Pen Set,Office Supplies,North,2,612.87,0.05,1164.46,213.85
ORD01504,2024-09-17,Customer 0364,Bookshelf,Furniture,West,4,13924.72,0.1,50128.98,7904.35
ORD01720,2024-09-17,Customer 0416,Monitor,Technology,West,3,20142.63,0.15,51363.72,7539.28
ORD11138,2024-09-17,Customer 0177,Keyboard,Technology,South,1,3401.64,0.05,3231.55,551.71
ORD07607,2024-09-17,Customer 0807,Laptop,Technology,East,1,80759.19,0.1,72683.27,13474.56
ORD00288,2024-09-17,Customer 0595,Pen Set,Office Supplies,East,5,138.65,0.0,693.23,191.14
ORD05019,2024-09-17,Customer 0597,Monitor,Technology,West,4,27395.89,0.0,109583.57,19117.77
ORD05516,2024-09-17,Customer 0525,Smartphone,Technology,North,6,59576.98,0.0,357461.89,45218.64
ORD01575,2024-09-17,Customer 0652,Office Chair,Furniture,South,2,11609.04,0.0,23218.09,3149.79
ORD07071,2024-09-17,Customer 0492,Printer,Office Supplies,West,6,6607.93,0.1,35682.81,6173.26
ORD07506,2024-09-18,Customer 0762,Bookshelf,Furniture,South,4,4565.92,0.1,16437.32,1323.6
ORD03206,2024-09-18,Customer 0683,Pen Set,Office Supplies,West,7,720.26,0.15,4285.55,541.02
ORD01934,2024-09-18,Customer 1019,Notebook,Office Supplies,North,2,133.58,0.0,267.15,79.84
ORD03385,2024-09-18,Customer 0252,Office Chair,Furniture,East,1,7799.99,0.1,7019.99,803.13
ORD03209,2024-09-18,Customer 0516,Printer,Office Supplies,North,4,9355.02,0.05,35549.06,6764.65
ORD04389,2024-09-18,Customer 1163,Office Chair,Furniture,South,1,16267.46,0.05,15454.09,3561.88
ORD00352,2024-09-18,Customer 0410,Office Chair,Furniture,West,4,6698.56,0.05,25454.54,4208.14
ORD01133,2024-09-18,Customer 0759,Laptop,Technology,East,2,74443.3,0.1,133997.94,14794.25
ORD04394,2024-09-18,Customer 0433,Bookshelf,Furniture,West,6,8517.03,0.0,51102.15,7548.11
ORD05869,2024-09-18,Customer 0867,Desk,Furniture,South,3,22320.26,0.05,63612.75,5696.79
ORD03173,2024-09-18,Customer 1185,Pen Set,Office Supplies,West,1,557.43,0.0,557.43,77.06
ORD08038,2024-09-18,Customer 0605,Laptop,Technology,East,5,88621.8,0.1,398798.08,75856.23
ORD08457,2024-09-18,Customer 1129,Smartphone,Technology,South,2,58477.48,0.15,99411.72,17799.57
ORD11174,2024-09-18,Customer 0039,Printer,Office Supplies,North,1,8722.27,0.15,7413.93,1123.79
ORD10086,2024-09-18,Customer 0717,Desk,Furniture,South,2,19641.14,0.05,37318.17,7390.16
ORD07714,2024-09-18,Customer 0534,Printer,Office Supplies,North,3,9603.38,0.1,25929.11,5596.5
ORD11763,2024-09-18,Customer 0255,Smartphone,Technology,North,6,54753.15,0.15,279241.06,41718.9
ORD01078,2024-09-18,Customer 0668,Keyboard,Technology,South,1,3979.12,0.0,3979.12,786.9
ORD01159,2024-09-18,Customer 0715,Pen Set,Office Supplies,West,7,776.95,0.0,5438.65,1271.3
ORD07998,2024-09-18,Customer 0725,Pen Set,Office Supplies,North,6,238.02,0.05,1356.73,398.43
ORD06533,2024-09-18,Customer 0406,Laptop,Technology,North,6,61636.48,0.05,351327.93,61729.2
ORD01342,2024-09-18,Customer 0660,Bookshelf,Furniture,West,3,10767.93,0.05,30688.6,6144.29
ORD08053,2024-09-19,Customer 1164,Smartphone,Technology,West,1,56719.0,0.1,51047.1,9845.01
ORD09749,2024-09-19,Customer 0841,Pen Set,Office Supplies,North,1,477.76,0.05,453.87,134.64
ORD01858,2024-09-19,Customer 0171,Keyboard,Technology,North,6,3358.39,0.0,20150.32,1767.72
ORD04513,2024-09-19,Customer 1095,Printer,Office Supplies,West,4,8446.97,0.15,28719.69,6124.92
ORD07665,2024-09-19,Customer 0994,Bookshelf,Furniture,South,2,6602.68,0.05,12545.1,1481.22
ORD00349,2024-09-19,Customer 0434,Keyboard,Technology,South,5,3969.44,0.05,18854.85,2153.47
ORD00441,2024-09-19,Customer 0690,Notebook,Office Supplies,West,7,442.43,0.0,3097.0,863.11
ORD07629,2024-09-19,Customer 0397,Monitor,Technology,East,6,12793.64,0.0,76761.86,12128.94
ORD02272,2024-09-19,Customer 1072,Printer,Office Supplies,South,1,12768.88,0.0,12768.88,3496.04
ORD02676,2024-09-19,Customer 1178,Monitor,Technology,South,5,23361.12,0.05,110965.34,25931.3
ORD10847,2024-09-19,Customer 0969,Laptop,Technology,South,4,65292.34,0.0,261169.37,36149.9
ORD08333,2024-09-19,Customer 0457,Desk,Furniture,South,4,25681.73,0.05,97590.57,23195.18
ORD07616,2024-09-19,Customer 1006,Notebook,Office Supplies,North,7,104.09,0.0,728.63,193.7
ORD06759,2024-09-19,Customer 0890,Bookshelf,Furniture,West,5,8405.6,0.05,39926.59,6702.91
ORD01966,2024-09-19,Customer 0783,Office Chair,Furniture,East,7,6875.29,0.05,45720.7,9048.88
ORD05675,2024-09-19,Customer 0026,Printer,Office Supplies,North,6,15458.77,0.0,92752.63,11334.67
ORD02136,2024-09-19,Customer 0043,Desk,Furniture,East,4,13108.0,0.0,52431.99,7305.32
